9.380948401570386871e-05,6.613225363024731061e-11
9.511581931350470884e-05,6.798456008380252378e-11
9.644034586273590335e-05,6.988871430864804551e-11
9.778331698398751561e-05,7.184616614465012013e-11
9.914498952544236409e-05,7.385840591369410891e-11
1.005256239119986343e-04,7.592696554745182266e-11
1.019254841950774083e-04,7.805341974645992819e-11
1.033448381031234467e-04,8.023938717137179019e-11
1.047839570928091161e-04,8.248653166727178692e-11
1.062431164009519120e-04,8.479656352196525521e-11
1.077225950971538157e-04,8.717124075917980010e-11
1.092226761371749137e-04,8.961237046764421930e-11
1.107436464170495876e-04,9.212181016703203707e-11
1.122857968279562243e-04,9.470146921178702798e-11
1.138494223118518303e-04,9.735331023387701055e-11
1.154348219178800489e-04,1.000793506255450935e-10
1.170422988595658064e-04,1.028816640631645605e-10
1.186721605728059383e-04,1.057623820733277747e-10
1.203247187746673169e-04,1.087236956423322227e-10
1.220002895230043775e-04,1.117678568702607819e-10
1.236991932769056929e-04,1.148971806708799238e-10
1.254217549579832993e-04,1.181140465186215283e-10
1.271683040125150721e-04,1.214209002439402238e-10
1.289391744744525247e-04,1.248202558783789956e-10
1.307347050293064734e-04,1.283146975507097467e-10
1.325552390789210694e-04,1.319068814355502350e-10
1.344011248071512433e-04,1.355995377559047209e-10
1.362727152464540497e-04,1.393954728411056310e-10
1.381703683454071408e-04,1.432975712416790776e-10
1.400944470371685987e-04,1.473087979027005772e-10
1.420453193088880457e-04,1.514322003972391340e-10
1.440233582720863823e-04,1.556709112215474085e-10
1.460289422340144496e-04,1.600281501536865587e-10
1.480624547700057716e-04,1.645072266773260110e-10
1.501242847968366277e-04,1.691115424725072759e-10
1.522148266471082311e-04,1.738445939752057975e-10
1.543344801446636420e-04,1.787099750075735762e-10
1.564836506810559778e-04,1.837113794808033122e-10
1.586627492930809573e-04,1.888526041725994840e-10
1.608721927413891202e-04,1.941375515812973266e-10
1.631124035901932270e-04,1.995702328587309810e-10
1.653838102880846614e-04,2.051547708239993642e-10
1.676868472499760216e-04,2.108954030603460624e-10
1.700219549401847522e-04,2.167964850974238046e-10
1.723895799566731862e-04,2.228624936812742804e-10
1.747901751164628330e-04,2.290980301344232111e-10
1.772241995422363001e-04,2.355078238085439100e-10
1.796921187501467467e-04,2.420967356322234530e-10
1.821944047388495563e-04,2.488697617564215152e-10
1.847315360797736341e-04,2.558320373002845955e-10
1.873039980086504584e-04,2.629888402000563619e-10
1.899122825183164470e-04,2.703455951638847184e-10
1.925568884528089126e-04,2.779078777354190977e-10
1.952383216027715979e-04,2.856814184691517892e-10
1.979570948021892537e-04,2.936721072205500684e-10
2.007137280264685792e-04,3.018859975540947012e-10
2.035087484918863404e-04,3.103293112724401281e-10
2.063426907564203626e-04,3.190084430699733582e-10
2.092160968219860813e-04,3.279299653141658054e-10
2.121295162380968139e-04,3.371006329581791455e-10
2.150835062069664000e-04,3.465273885882863625e-10
2.180786316900774110e-04,3.562173676097710494e-10
2.211154655162305164e-04,3.661779035750489893e-10
2.241945884911012159e-04,3.764165336578776916e-10
2.273165895083206615e-04,3.869410042776015502e-10
2.304820656621037449e-04,3.977592768774969756e-10
2.336916223614461609e-04,4.088795338613915583e-10
2.369458734459100973e-04,4.203101846928224639e-10
2.402454413030238693e-04,4.320598721611469155e-10
2.435909569873159070e-04,4.441374788191006949e-10
2.469830603410058906e-04,4.565521335964342378e-10
2.504224001163778916e-04,4.693132185943886097e-10
2.539096340998551137e-04,4.824303760658668595e-10
2.574454292378052650e-04,4.959135155863301652e-10
2.610304617640958592e-04,5.097728214205368473e-10
2.646654173294264159e-04,5.240187600904046098e-10
2.683509911324626052e-04,5.386620881494096995e-10
2.720878880527942368e-04,5.537138601690634892e-10
2.758768227857466386e-04,5.691854369431790998e-10
2.797185199790692771e-04,5.850884939157713670e-10
2.836137143715261231e-04,6.014350298385828700e-10
2.875631509334190946e-04,6.182373756644151646e-10
2.915675850090640410e-04,6.355082036825515861e-10
2.956277824612548268e-04,6.532605369027922881e-10
2.997445198177366068e-04,6.715077586947293004e-10
3.039185844197196760e-04,6.902636226890941182e-10
3.081507745724624669e-04,7.095422629481967615e-10
3.124418996979486823e-04,7.293582044126088300e-10
3.167927804896930426e-04,7.497263736314997155e-10
3.212042490697023726e-04,7.706621097841740970e-10
3.256771491476208682e-04,7.921811760005575765e-10
3.302123361820945616e-04,8.142997709886209145e-10
3.348106775443787848e-04,8.370345409768733303e-10
3.394730526842273900e-04,8.604025919803314995e-10
3.442003532980903997e-04,8.844215023985390140e-10
3.489934834996541837e-04,9.091093359544552867e-10
