2.9166683961454085, 1.6744219222345984e-37
2.9394584654983844, 1.364606675617392e-37
2.9426073197597313, 1.1178503445534436e-37
2.974091678261038, 9.379124975900788e-38
2.985837866297126, 7.745859335207397e-38
2.9890329309822197, 6.35833566784512e-38
3.0187346674835274, 5.221686065830352e-38
3.0775593922968048, 4.1565982804219407e-38
3.1039852290487744, 3.388920564434045e-38
3.152286587628007, 2.8138123852030625e-38
3.176871575505079, 2.3531988422956513e-38
3.226316495644972, 1.943784854798194e-38
3.271561794231798, 1.5607639829979767e-38
3.3225789144740254, 1.2230273482024222e-38
3.3743931699443053, 9.575821316640023e-39
3.427005891303215, 7.534775403241151e-39
3.480443790058648, 5.914082558885159e-39
3.5347116697605308, 4.649674935275663e-39
3.5898257067184947, 3.655592695649847e-39
3.6457821506781367, 2.8979020198083215e-39
3.72246160892579, 2.3841647875354765e-39
3.7989365640573016, 1.9278007034106242e-39
3.872151312209602, 1.5800168295861648e-39
3.9626924507806325, 1.3029127412346003e-39
4.062269293051537, 1.0734273960274855e-39
4.175684710332698, 8.726320687621997e-40
4.276295498562034, 7.219388303646301e-40
4.372897449285985, 6.037497692047037e-40
4.506098945025482, 5.058986160609866e-40
4.671966704959205, 4.1817210453161045e-40
4.81799865522982, 3.4686796363998816e-40
4.968560498103498, 2.9131265708320336e-40
5.126035507113292, 2.425576025183245e-40
5.366930605845777, 1.8985693205522367e-40
5.732195623365198, 1.5993024474939187e-40
5.910248290325907, 1.3560421556209886e-40
6.274784044392216, 1.1018010003236098e-40
6.635045386459928, 9.17229252611477e-41
7.05803781773718, 7.91407177082497e-41
7.639906287131216, 6.686163365436322e-41
8.281287985936324, 5.642010666520871e-41
9.010898067721294, 4.856035858348109e-41
9.804636046915201, 4.2974183589115097e-41
10.668223973379028, 3.846181520723082e-41
11.607783153979668, 3.491837429536083e-41
12.629935328906255, 3.23999703937057e-41
13.741956308738567, 3.061043056798978e-41
14.951848886277523, 2.9050447078861214e-41
16.2682305075296, 2.7673770387638043e-41
17.700306285512806, 2.690279189117447e-41
19.25837300727487, 2.6330809219086103e-41
20.953508635621866, 2.5945909327231733e-41
22.79780314206274, 2.5662899101083345e-41
24.804272321023884, 2.567077198108881e-41
26.987333890972607, 2.567864727634168e-41
29.36235633762579, 2.595824461603277e-41
31.946419816521786, 2.620146937578623e-41
34.75770547495039, 2.670665607770245e-41
37.81636835685886, 2.724205129685135e-41
41.14410531818308, 2.7892807513762507e-41
44.76446598605941, 2.8796210587702567e-41
48.703390182396156, 2.972887343097928e-41
52.9887299140359, 3.0876848888357253e-41
57.65103296140523, 3.2165714087534583e-41
62.72355663004202, 3.350837925534342e-41
68.24207772100279, 3.5196893564632497e-41
74.24615869143271, 3.694271600495812e-41
80.77835476976634, 3.889188674644499e-41
87.88506947738293, 4.109806117420783e-41
95.61693763747944, 4.349471689675505e-41
104.02903266205493, 4.603113489733382e-41
113.18091198366541, 4.893565589316632e-41
123.13797333129759, 5.198436203025605e-41
133.97077815617644, 5.538928104890597e-41
145.75651467332557, 5.9061593982063e-41
158.57913821255357, 6.293006397510168e-41
172.52885753915587, 6.77102976236859e-41
187.70577009969048, 7.279890486063288e-41
204.2174971369794, 7.844662214756068e-41
222.18207035171068, 8.427872273314187e-41
241.7268462364128, 9.061249076358237e-41
262.9911471867403, 9.727591835334994e-41
286.12591176224305, 1.0450787971587195e-40
311.29605477495926, 1.1210884586829687e-40
338.6786670792, 1.2135225205308752e-40
368.469631565745, 1.3155539151366877e-40
400.88107868467006, 1.426163976647382e-40
436.14332792283125, 1.547236491347214e-40
474.5077114933961, 1.6760658775387974e-40
516.2467332448529, 1.8156221376370339e-40
561.6567611658393, 1.9697572452038387e-40
611.0611400492496, 2.136977471580379e-40
664.8117822373705, 2.3149111601332045e-40
723.2904808281658, 2.507660352332174e-40
786.9124639116164, 2.7205452308183827e-40
856.1307555858234, 2.951502720870914e-40
931.43840467971, 3.1972571908559804e-40
988.8263970729101, 3.3393883305139355e-40
